campus,requirement_key,curriculum,location,location_slug,location_term_id,program_group,kind,position,requirement,advisory
vancouver,arts,countries,Dominica,dominica,564,Arts,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,arts,countries,Dominica,dominica,564,Arts,suggested_subjects,1,Language Arts,True
vancouver,arts,countries,Dominica,dominica,564,Arts,suggested_subjects,2,Mathematics and Computation,True
vancouver,arts,countries,Dominica,dominica,564,Arts,suggested_subjects,3,Second Languages,True
vancouver,arts,countries,Dominica,dominica,564,Arts,suggested_subjects,4,Social Studies,True
vancouver,arts,countries,Dominica,dominica,564,Arts,suggested_subjects,5,Visual and Performing Arts,True
vancouver,arts,countries,Dominica,dominica,564,Arts,general,1,Caribbean Secondary Education Certificate (CSEC),False
vancouver,arts,countries,Dominica,dominica,564,Arts,general,2,Caribbean Advanced Proficiency Examination Certificate (CAPE),False
vancouver,arts,countries,Dominica,dominica,564,Arts,general,3,"Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",False
vancouver,arts,countries,Dominica,dominica,564,Arts,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,arts,countries,Ecuador,ecuador,752,Arts,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,arts,countries,Ecuador,ecuador,752,Arts,suggested_subjects,1,Language Arts,True
vancouver,arts,countries,Ecuador,ecuador,752,Arts,suggested_subjects,2,Mathematics and Computation,True
vancouver,arts,countries,Ecuador,ecuador,752,Arts,suggested_subjects,3,Second Languages,True
vancouver,arts,countries,Ecuador,ecuador,752,Arts,suggested_subjects,4,Social Studies,True
vancouver,arts,countries,Ecuador,ecuador,752,Arts,suggested_subjects,5,Visual and Performing Arts,True
vancouver,arts,countries,Ecuador,ecuador,752,Arts,general,1,"Graduation from a university-preparatory program at a senior secondary school: Bachillerato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,arts,countries,Ecuador,ecuador,752,Arts,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,arts,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Arts,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,arts,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Arts,suggested_subjects,1,Language Arts,True
vancouver,arts,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Arts,suggested_subjects,2,Mathematics and Computation,True
vancouver,arts,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Arts,suggested_subjects,3,Second Languages,True
vancouver,arts,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Arts,suggested_subjects,4,Social Studies,True
vancouver,arts,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Arts,suggested_subjects,5,Visual and Performing Arts,True
vancouver,arts,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Arts,general,1,"Graduation from a university-preparatory program at a senior secondary school: Thaanawiya’aama (General Secondary School Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable.",False
vancouver,arts,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Arts,general,2,"One full year of post-secondary studies in a recognized university: All certificates must be transmitted directly from the institution and must be official, bearing seal of institution and signature of authorizing university officer. Photocopies are acceptable if certified by authorizing officer. Notarized copies are not acceptable.",False
vancouver,arts,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Arts,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,arts,countries,Egypt – 12 Years of Education,egypt,550,Arts,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,arts,countries,Egypt – 12 Years of Education,egypt,550,Arts,suggested_subjects,1,Language Arts,True
vancouver,arts,countries,Egypt – 12 Years of Education,egypt,550,Arts,suggested_subjects,2,Mathematics and Computation,True
vancouver,arts,countries,Egypt – 12 Years of Education,egypt,550,Arts,suggested_subjects,3,Second Languages,True
vancouver,arts,countries,Egypt – 12 Years of Education,egypt,550,Arts,suggested_subjects,4,Social Studies,True
vancouver,arts,countries,Egypt – 12 Years of Education,egypt,550,Arts,suggested_subjects,5,Visual and Performing Arts,True
vancouver,arts,countries,Egypt – 12 Years of Education,egypt,550,Arts,general,1,"Graduation from a university-preparatory program at a senior secondary school: Thaanawiya ‘aama – General Secondary School Certificate. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable.",False
vancouver,arts,countries,Egypt – 12 Years of Education,egypt,550,Arts,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,arts,countries,El Salvador,el-salvador,751,Arts,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,arts,countries,El Salvador,el-salvador,751,Arts,suggested_subjects,1,Language Arts,True
vancouver,arts,countries,El Salvador,el-salvador,751,Arts,suggested_subjects,2,Mathematics and Computation,True
vancouver,arts,countries,El Salvador,el-salvador,751,Arts,suggested_subjects,3,Second Languages,True
vancouver,arts,countries,El Salvador,el-salvador,751,Arts,suggested_subjects,4,Social Studies,True
vancouver,arts,countries,El Salvador,el-salvador,751,Arts,suggested_subjects,5,Visual and Performing Arts,True
vancouver,arts,countries,El Salvador,el-salvador,751,Arts,general,1,"Graduation from a university-preparatory program at a senior secondary school: Bachiller Academico. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,arts,countries,El Salvador,el-salvador,751,Arts,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,arts,countries,Ethiopia,ethiopia,750,Arts,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,arts,countries,Ethiopia,ethiopia,750,Arts,suggested_subjects,1,Language Arts,True
vancouver,arts,countries,Ethiopia,ethiopia,750,Arts,suggested_subjects,2,Mathematics and Computation,True
vancouver,arts,countries,Ethiopia,ethiopia,750,Arts,suggested_subjects,3,Second Languages,True
vancouver,arts,countries,Ethiopia,ethiopia,750,Arts,suggested_subjects,4,Social Studies,True
vancouver,arts,countries,Ethiopia,ethiopia,750,Arts,suggested_subjects,5,Visual and Performing Arts,True
vancouver,arts,countries,Ethiopia,ethiopia,750,Arts,general,1,"Graduation from a university-preparatory program at a senior secondary school: Ethiopian Higher Education Entrance Examination. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,arts,countries,Ethiopia,ethiopia,750,Arts,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,arts,countries,Finland,finland,749,Arts,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,arts,countries,Finland,finland,749,Arts,suggested_subjects,1,Language Arts,True
vancouver,arts,countries,Finland,finland,749,Arts,suggested_subjects,2,Mathematics and Computation,True
vancouver,arts,countries,Finland,finland,749,Arts,suggested_subjects,3,Second Languages,True
vancouver,arts,countries,Finland,finland,749,Arts,suggested_subjects,4,Social Studies,True
vancouver,arts,countries,Finland,finland,749,Arts,suggested_subjects,5,Visual and Performing Arts,True
vancouver,arts,countries,Finland,finland,749,Arts,general,1,"Graduation from a university-preparatory program at a senior secondary school: Ylioppilastutkintotodistus/Studentexamensbetyg (Certificate of Matriculation). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,arts,countries,Finland,finland,749,Arts,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
